id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
djunbvwppfyy6nlgazi2klv3,APPROVED,2021-01-17T19:49:43Z,2021-01-17T19:54:51Z,308.212,44,10,0,100,2021-01-18T21:33:27Z,684BBD13,United States,United States,Part-Time,Black,NA,United States,Female,No
41tygpb44bif0yhizuj974i4,APPROVED,2021-01-17T19:52:31Z,2021-01-17T20:00:23Z,471.705,33,74,0,100,2021-01-18T21:33:30Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
8rb2pd3yhxg8ab13mgwj4grm,APPROVED,2021-01-17T19:56:18Z,2021-01-17T20:04:42Z,504.279,55,646,0,100,2021-01-18T21:33:34Z,684BBD13,Panama,United States,Part-Time,Black,English,United States,Female,No
5s8qhid7rhq7izv14gr9i9s5,APPROVED,2021-01-17T20:01:43Z,2021-01-17T20:05:42Z,238.954,22,391,1,100,2021-01-18T21:33:39Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
i4ecj4k2mbtmhi8lbulavgsj,APPROVED,2021-01-17T20:22:25Z,2021-01-17T20:26:38Z,252.863,26,50,0,100,2021-01-18T21:33:42Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,Yes
0qcyas3ya0z1r5uqxoo9dg12,APPROVED,2021-01-17T20:28:29Z,2021-01-17T20:32:12Z,223.44,45,8,0,100,2021-01-18T21:33:45Z,684BBD13,United States,United States,NA,Black,NA,United States,Female,NA
l2iftqcq55ogvsulft6cnwq2,APPROVED,2021-01-17T20:29:24Z,2021-01-17T20:42:14Z,770.152,26,1254,2,100,2021-01-18T21:33:48Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
2dkd70k6681b8lmt8bcf9o8b,APPROVED,2021-01-17T20:33:48Z,2021-01-17T20:51:32Z,1063.245,34,258,2,99,2021-01-18T21:33:55Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Female,No
imt27hiwgosva6vyez98wyzp,APPROVED,2021-01-17T20:57:12Z,2021-01-17T21:05:53Z,521.144,32,307,2,100,2021-01-18T21:33:59Z,684BBD13,Nigeria,United States,Full-Time,Black,English,United States,Male,No
rcehzngmsezl22w0vd3tzgfk,APPROVED,2021-01-17T21:09:55Z,2021-01-17T21:13:52Z,237.205,39,50,0,100,2021-01-18T21:34:03Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
8wxdm3ksgg6mryj50balfrbj,APPROVED,2021-01-17T21:10:53Z,2021-01-17T21:19:34Z,521.114,52,473,0,100,2021-01-18T21:34:06Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
1kr717lzbojlr1a6ozfjxmxf,TIMED-OUT,2021-01-17T21:11:00Z,NA,97790.676212,22,177,1,100,NA,NA,United States,United States,Full-Time,Black,English,United States,Female,Yes
8er4g7yd1hbme899udltk5c5,APPROVED,2021-01-17T21:15:27Z,2021-01-17T21:23:34Z,487.729,50,880,1,100,2021-01-18T21:34:09Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
969z9ol0ili3cyytx396k7gd,APPROVED,2021-01-17T21:23:48Z,2021-01-17T21:33:18Z,570.117,21,311,0,100,2021-01-18T21:34:15Z,684BBD13,United States,United States,Other,Black,English,United States,Female,Yes
bwrsbrcfl5m9my4cq2lrttf8,APPROVED,2021-01-17T21:51:36Z,2021-01-17T22:14:50Z,1394.073,32,5,0,100,2021-01-18T21:34:19Z,684BBD13,United States,NA,Full-Time,Black,NA,United States,Female,No
o4fzlbnroowroqtqnd0r1875,APPROVED,2021-01-17T21:55:57Z,2021-01-17T21:57:38Z,101.033,24,195,3,98,2021-01-18T21:34:22Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,Yes
iwqjrlnvxesgshm6w78iu8eq,APPROVED,2021-01-17T22:05:14Z,2021-01-17T22:08:57Z,223.128,51,395,0,100,2021-01-18T21:34:26Z,684BBD13,United States,United States,Other,Black,English,United States,Female,No
6l0v1wj7slmjk4tfls3gyt7n,APPROVED,2021-01-17T22:08:56Z,2021-01-17T22:18:16Z,560.049,34,184,0,100,2021-01-18T21:34:30Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
b4r3buj9rod7slurxy400jot,APPROVED,2021-01-17T22:12:17Z,2021-01-17T22:16:18Z,241.786,26,100,1,100,2021-01-18T21:34:33Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
rlh2no5dwjbmcucwgderkkfb,APPROVED,2021-01-17T22:12:58Z,2021-01-17T22:19:32Z,393.954,49,628,1,100,2021-01-18T21:34:37Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
79dqgub4ham8bd1u5sfozd8i,APPROVED,2021-01-17T22:27:48Z,2021-01-17T22:33:10Z,322.004,30,812,4,100,2021-01-18T21:34:44Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
md1faxnf4arlac0vsslligw4,APPROVED,2021-01-17T22:34:27Z,2021-01-17T22:38:46Z,259.674,39,42,0,100,2021-01-18T21:34:50Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,Yes
34zhiwyvwrgl86mhlt73h64o,APPROVED,2021-01-17T22:36:10Z,2021-01-17T22:43:08Z,417.796,43,72,0,100,2021-01-18T21:34:54Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,DATA EXPIRED,United States,Female,No
baj8fj7xewy0hu02pduekg89,APPROVED,2021-01-17T22:49:47Z,2021-01-17T22:53:03Z,196.042,23,18,0,100,2021-01-18T21:34:58Z,684BBD13,United States,United States,Full-Time,Black,NA,United States,Female,No
3vsinn3p5mswq4pkmodw3w3f,TIMED-OUT,2021-01-17T22:57:52Z,NA,91382.113078,21,11,0,100,NA,NA,United States,United States,Part-Time,Black,NA,United States,Female,Yes
94kn7ze3o66qacrjvm38xiuk,APPROVED,2021-01-17T23:09:04Z,2021-01-17T23:18:04Z,540.443,43,454,3,100,2021-01-18T21:35:00Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
15guq6xxfxwlfcnj8iedv5ug,APPROVED,2021-01-17T23:11:56Z,2021-01-17T23:15:03Z,187.029,20,406,0,100,2021-01-18T21:35:06Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,Yes
61e8uipjmeh8l2uyedvj4owd,APPROVED,2021-01-17T23:19:13Z,2021-01-17T23:22:21Z,187.671,18,11,0,100,2021-01-18T21:35:10Z,684BBD13,United States,United States,NA,Black,NA,United States,Female,NA
aqd5vg27yloc7cijengesq5l,APPROVED,2021-01-17T23:31:37Z,2021-01-17T23:39:18Z,460.324,41,116,1,100,2021-01-18T21:35:13Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,No
vj6y5y0ewcn66dl9yiyocrwk,APPROVED,2021-01-17T23:51:25Z,2021-01-17T23:58:19Z,413.414,49,97,0,100,2021-01-18T21:35:17Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
36vah0gkeq8eups9dmmxfru6,APPROVED,2021-01-17T23:52:19Z,2021-01-17T23:56:54Z,274.64,27,69,0,100,2021-01-18T21:35:21Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,Yes
dnhrlmwte0jo6chbl858tnjj,APPROVED,2021-01-17T23:54:57Z,2021-01-18T00:15:07Z,1210.798,21,303,0,100,2021-01-18T21:35:24Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
rc6owyfx37obshlj5dsnzatv,RETURNED,2021-01-17T23:55:19Z,NA,87937.171135,29,68,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
4y38bwubsnxalrgpoempf3u6,APPROVED,2021-01-17T23:57:12Z,2021-01-18T00:04:58Z,465.616,37,41,0,100,2021-01-18T21:35:28Z,684BBD13,United States,United States,Full-Time,Black,NA,United States,Female,No
2jpxmcmnct1ntslgmc7iy4ek,APPROVED,2021-01-17T23:57:55Z,2021-01-18T00:03:09Z,314.067,22,20,0,100,2021-01-18T21:35:31Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Female,No
106qg71jzjkrlysxilc6vqha,APPROVED,2021-01-18T00:02:03Z,2021-01-18T00:33:24Z,1880.491,44,276,0,100,2021-01-18T21:35:34Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
65clufuek5hozocl6kxkq75m,APPROVED,2021-01-18T00:02:55Z,2021-01-18T00:09:35Z,399.844,19,216,0,100,2021-01-18T21:35:38Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,Yes
s7vl3ju2d12kese82jich4mk,APPROVED,2021-01-18T00:22:25Z,2021-01-18T00:29:22Z,417.221,29,1352,1,100,2021-01-18T21:35:42Z,684BBD13,Italy,United States,Part-Time,Black,English,United States,Female,No
7srhp369t8xzvqafdvquav24,APPROVED,2021-01-18T00:35:53Z,2021-01-18T00:50:30Z,877.106,23,110,0,100,2021-01-18T21:35:49Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,Yes
kx47edv4mijrqw429mkk1ll7,APPROVED,2021-01-18T00:57:09Z,2021-01-18T01:01:23Z,253.962,20,1,0,100,2021-01-18T21:35:51Z,684BBD13,United States,NA,Unemployed (and job seeking),Black,NA,United States,Male,No
as5cq7es30whl80p9n0tdyvr,APPROVED,2021-01-18T00:57:54Z,2021-01-18T01:14:27Z,993.657,21,624,5,99,2021-01-18T21:35:55Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
cf8nsnrhhjkq7lexy9wm86cn,APPROVED,2021-01-18T00:58:53Z,2021-01-18T01:06:49Z,476.237,41,407,2,100,2021-01-18T21:36:00Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,Yes
h5bzfrapzlipuezdni92p7cy,TIMED-OUT,2021-01-18T01:09:49Z,NA,83469.680311,24,324,5,98,NA,NA,United States,United States,Other,Black,English,United States,Female,Yes
lnyv6d7j0s8lwxt1d4hcy5qc,APPROVED,2021-01-18T01:11:06Z,2021-01-18T01:22:06Z,660.062,39,521,1,100,2021-01-18T21:36:03Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
qx6ma4fvyykfxo751xhaz62k,APPROVED,2021-01-18T01:51:24Z,2021-01-18T01:56:38Z,313.417,20,94,0,100,2021-01-18T21:36:08Z,684BBD13,United States,United States,Other,Black,English,United States,Male,Yes
4ehm3s9lhq8xip7ttzsy6g8t,APPROVED,2021-01-18T02:00:27Z,2021-01-18T02:03:50Z,203.46,31,115,1,100,2021-01-18T21:36:11Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",Black,English,United States,Female,No
74eug9uz30ybekj37diqt8i8,APPROVED,2021-01-18T02:03:46Z,2021-01-18T02:13:05Z,559.145,22,85,0,100,2021-01-18T21:36:14Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Male,No
pm18raba4frpl9au5nsiqju8,APPROVED,2021-01-18T02:13:05Z,2021-01-18T02:18:13Z,307.266,25,99,2,98,2021-01-18T21:36:14Z,684BBD13,United States,United States,Other,Black,DATA EXPIRED,United States,Female,No
y7wjm6ixeikzl51flo6il8wt,APPROVED,2021-01-18T02:15:02Z,2021-01-18T02:18:46Z,223.101,20,420,0,100,2021-01-18T21:36:17Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Female,Yes
2faoa5j153nrmbokzg1f3ani,APPROVED,2021-01-18T02:25:56Z,2021-01-18T02:29:26Z,210.061,30,15,1,94,2021-01-18T21:36:18Z,684BBD13,Germany,United States,Full-Time,Black,NA,United States,Female,No
6ni122uc9wt2gsfnfcgrhf7w,APPROVED,2021-01-18T02:48:09Z,2021-01-18T02:58:42Z,633.363,20,490,3,99,2021-01-18T21:36:21Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,Yes
g436dj7ig3rp9rh4qs5lgj6m,RETURNED,2021-01-18T03:35:00Z,NA,74760.912521,25,1,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
ri2plra2d7y2j1uojrv578gr,APPROVED,2021-01-18T03:35:15Z,2021-01-18T03:38:55Z,219.884,41,1094,1,100,2021-01-18T21:36:21Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
gp822fstq9mclnjetink1dky,APPROVED,2021-01-18T03:35:30Z,2021-01-18T03:45:09Z,579.357,30,18,0,100,2021-01-18T21:36:26Z,684BBD13,Nigeria,United States,Part-Time,Black,NA,United States,Female,No
63p0nds0wrwir3adpkoqp54x,APPROVED,2021-01-18T03:48:49Z,2021-01-18T03:58:47Z,597.661,20,446,0,100,2021-01-18T21:36:28Z,684BBD13,Nigeria,United States,Other,Black,English,United States,Female,Yes
lospillsd3pm79fo2jinpj7v,APPROVED,2021-01-18T03:52:10Z,2021-01-18T03:59:25Z,435.07,23,260,0,100,2021-01-18T21:36:30Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
7m7ghxoialhdx871x684f0z7,APPROVED,2021-01-18T03:53:39Z,2021-01-18T04:09:28Z,948.286,27,168,0,100,2021-01-18T21:36:32Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
2qo2wijakyzudnyfjnsqyh5o,APPROVED,2021-01-18T03:53:54Z,2021-01-18T03:59:13Z,318.447,22,48,0,100,2021-01-18T21:36:32Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
b502ooejox171qxvtsdkahrp,APPROVED,2021-01-18T04:22:24Z,2021-01-18T04:36:08Z,823.914,53,623,1,100,2021-01-18T21:36:34Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
eoq35sn1s4uvom85bzv2h65h,APPROVED,2021-01-18T04:25:46Z,2021-01-18T04:28:25Z,158.3,20,32,0,100,2021-01-18T21:36:36Z,684BBD13,United States,United States,Other,Black,NA,United States,Female,Yes
zgdschua32zi2cyaqw25uvw1,APPROVED,2021-01-18T04:26:47Z,2021-01-18T04:35:56Z,548.959,26,127,1,100,2021-01-18T21:36:36Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
yto7qxtnpwk4oq1von7haq8r,APPROVED,2021-01-18T04:40:02Z,2021-01-18T04:48:27Z,505.377,18,53,0,100,2021-01-18T21:36:39Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,Somali,United States,Female,Yes
1pvwcrdgnz1zojsgqwzk4yp0,APPROVED,2021-01-18T04:40:56Z,2021-01-18T04:46:57Z,361.042,47,153,0,100,2021-01-18T21:36:40Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,English,United States,Female,Yes
n7x2xphbf3j5t8ckg2uc80au,APPROVED,2021-01-18T04:51:39Z,2021-01-18T05:03:17Z,698.476,40,306,7,95,2021-01-18T21:36:40Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Female,No
o3gwpxd7nxowy0v3x0hp8zaw,RETURNED,2021-01-18T05:05:17Z,NA,69346.605789,29,81,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
qx0ud3p560ztxg7t2p2bshm5,APPROVED,2021-01-18T05:15:59Z,2021-01-18T05:19:15Z,195.95,21,69,0,100,2021-01-18T21:36:42Z,684BBD13,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,Yes
g2fsnh12a142izsixrx4q329,TIMED-OUT,2021-01-18T05:34:21Z,NA,67603.329498,31,282,0,100,NA,NA,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Female,No
caqnv74lqt49mv3e9tmf2ro5,RETURNED,2021-01-18T05:34:34Z,NA,67589.881483,56,87,1,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
7s84mkwopzal1mv9he7iyhn4,APPROVED,2021-01-18T05:35:16Z,2021-01-18T05:42:50Z,453.994,51,110,0,100,2021-01-18T21:36:43Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
ofj0xbikqo3g17a3mqs6aog4,APPROVED,2021-01-18T06:04:10Z,2021-01-18T06:11:59Z,469.187,57,420,2,100,2021-01-18T21:36:44Z,684BBD13,United States,United States,DATA EXPIRED,Black,English,United States,Female,Yes
lule1texjp64spog919sdinh,APPROVED,2021-01-18T06:04:24Z,2021-01-18T06:08:30Z,246.528,21,46,0,100,2021-01-18T21:36:46Z,684BBD13,United States,United States,Other,Black,NA,United States,Male,Yes
jmxbpq4chu9m1xrytkppthw8,APPROVED,2021-01-18T06:24:22Z,2021-01-18T06:28:45Z,262.34,22,379,2,100,2021-01-18T21:36:47Z,684BBD13,Ghana,United States,Full-Time,Black,English,United States,Female,Yes
2fb7qsg10csy9ywy7y4d73xe,APPROVED,2021-01-18T06:26:38Z,2021-01-18T06:35:19Z,520.618,49,160,2,99,2021-01-18T21:36:49Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
04gmkmjnzppyz39jdhjur850,APPROVED,2021-01-18T07:08:15Z,2021-01-18T07:12:23Z,248.249,26,21,0,100,2021-01-18T21:36:50Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Female,No
q1r5e7pn5cpxksdjusfiqz2v,APPROVED,2021-01-18T07:08:45Z,2021-01-18T07:12:13Z,208.306,43,116,4,95,2021-01-18T21:36:52Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
ngfp7q9ayoygg7u85oqq6uj7,APPROVED,2021-01-18T07:18:29Z,2021-01-18T07:24:59Z,390.103,44,227,3,98,2021-01-18T21:36:53Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
9suyes4r7jsle3xc2h19m2bu,APPROVED,2021-01-18T08:11:01Z,2021-01-18T08:17:38Z,397.179,39,147,2,100,2021-01-18T21:36:53Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
t7qfti7lz4zwuyifilruqdrm,APPROVED,2021-01-18T09:13:06Z,2021-01-18T09:40:27Z,1641.392,35,124,0,100,2021-01-18T21:36:56Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
ul87aslj7fkvwvlbsfp2rk12,APPROVED,2021-01-18T10:13:12Z,2021-01-18T10:21:29Z,496.655,40,1057,1,100,2021-01-18T21:36:56Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Male,No
vto2i9h7sxhq206w1a3ytkvj,APPROVED,2021-01-18T10:42:31Z,2021-01-18T10:50:27Z,476.128,23,89,0,100,2021-01-18T21:36:57Z,684BBD13,United States,NA,Unemployed (and job seeking),Black,NA,United States,Male,No
72x9qpw1x7yhe8xh4rijgpqr,APPROVED,2021-01-18T11:02:00Z,2021-01-18T11:13:35Z,695.452,34,656,3,100,2021-01-18T21:37:00Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
ni04m6rnzzxhijbcty2xyeri,APPROVED,2021-01-18T11:37:17Z,2021-01-18T11:53:00Z,942.461,46,215,3,99,2021-01-18T21:37:00Z,684BBD13,Barbados,United States,Unemployed (and job seeking),Black,English,United States,Female,Yes
1g6pst4s19ztl99ie16259dd,APPROVED,2021-01-18T11:40:22Z,2021-01-18T11:53:05Z,763.01,62,22,0,100,2021-01-18T21:37:02Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,DATA EXPIRED
9p0tvkx4jftxsk8kcl43nbpc,APPROVED,2021-01-18T11:47:46Z,2021-01-18T12:02:43Z,896.909,58,111,2,96,2021-01-18T21:37:03Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
ts8ukeptdgttnpia38tdtwv2,APPROVED,2021-01-18T11:53:06Z,2021-01-18T11:59:04Z,357.728,33,149,1,99,2021-01-18T21:37:05Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,Yes
stj7pak2wyws3f5mlydrbv3y,RETURNED,2021-01-18T12:06:00Z,NA,44108.531242,24,148,1,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
1m75oyrf917urhqlv0ox82rx,APPROVED,2021-01-18T12:32:34Z,2021-01-18T12:38:27Z,352.645,24,298,1,100,2021-01-18T21:37:06Z,684BBD13,United States,United States,Due to start a new job within the next month,Black,English,United States,Male,No
3w5xc66fwcsdmg3niwwtv07z,APPROVED,2021-01-18T12:50:54Z,2021-01-18T12:55:20Z,265.316,20,30,1,94,2021-01-18T21:37:08Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,Yes
1m6frjxrofqf7wrhmuan374v,APPROVED,2021-01-18T12:57:26Z,2021-01-18T13:03:16Z,350.153,35,604,2,100,2021-01-18T21:37:10Z,684BBD13,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,No
s4w68jxe3dc5tg07a5b8r56t,APPROVED,2021-01-18T12:58:10Z,2021-01-18T13:03:22Z,312.347,30,1916,3,100,2021-01-18T21:37:10Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
zxdxipyiewwf5r3rl6kftt4e,APPROVED,2021-01-18T12:59:59Z,2021-01-18T13:04:25Z,266.275,23,465,6,98,2021-01-18T21:37:12Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Female,No
k5gi4xyc2ecwxbq86x5yj7t7,APPROVED,2021-01-18T13:26:03Z,2021-01-18T13:30:44Z,281.066,35,600,6,98,2021-01-18T21:37:15Z,684BBD13,United States,United States,Full-Time,Black,English,United States,Male,No
bwnnxjsqt9lq39tqrtfim1fy,RETURNED,2021-01-18T13:27:23Z,NA,39226.851345,38,195,1,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
wzqp0n6mzhm4w1ih3hcwr10d,APPROVED,2021-01-18T13:41:51Z,2021-01-18T13:46:25Z,274.019,34,1017,1,100,2021-01-18T21:37:17Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
bxin8bu5w0uz96004slvnd2w,APPROVED,2021-01-18T13:54:38Z,2021-01-18T14:10:52Z,973.21,43,533,2,100,2021-01-18T21:37:20Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
6gqb55er4hz4qm50d4qyloli,APPROVED,2021-01-18T14:04:58Z,2021-01-18T14:09:26Z,268.675,34,439,0,100,2021-01-18T21:37:21Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Female,No
li02g2fkdh2803iz3vmv6gkh,APPROVED,2021-01-18T14:07:09Z,2021-01-18T14:17:07Z,597.881,48,453,0,100,2021-01-18T21:37:24Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,English,United States,Male,No
ze2ngq6rasewiv0vc4why60k,APPROVED,2021-01-18T14:08:13Z,2021-01-18T14:15:30Z,436.615,27,89,0,100,2021-01-18T21:37:25Z,684BBD13,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,Yes
2hvrl057cslhvrn2uge932w7,APPROVED,2021-01-18T14:11:53Z,2021-01-18T14:26:08Z,854.733,20,304,5,98,2021-01-18T21:37:26Z,684BBD13,United States,United States,Part-Time,Black,English,United States,Male,Yes
anfr772fcmrgfsnljwwk9xv7,APPROVED,2021-01-18T14:19:35Z,2021-01-18T14:26:53Z,438.246,33,10,0,100,2021-01-18T21:37:28Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,NA,United States,Male,No
hd9luoh6jut2vyiqwan5ziwd,APPROVED,2021-01-18T14:19:37Z,2021-01-18T14:24:08Z,270.942,24,296,1,100,2021-01-18T21:37:28Z,684BBD13,Haiti,United States,Part-Time,Black,English,United States,Male,Yes
