id,sample,action,assigned,q1_1,q1_2,q1_3,q2,q3,action_text
63,student,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
63,student,13,1,3,1,1,2,4,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
63,student,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
63,student,15,1,4,1,2,1,5,spread misinformation to influence public opinion
63,student,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
63,student,17,1,1,1,2,3,2,wear or display political symbols
63,student,18,0,NA,NA,NA,NA,NA,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
63,student,19,1,3,2,3,2,4,deface flags or other national symbols
63,student,20,1,2,1,1,4,2,attend or organise a protest march
63,student,21,1,2,1,1,4,2,attend or organise a protest rally
63,student,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
63,student,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
63,student,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
63,student,25,0,NA,NA,NA,NA,NA,join or form a group of activists
63,student,26,0,NA,NA,NA,NA,NA,join or form a political party
63,student,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
63,student,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
63,student,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
63,student,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
63,student,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
63,student,32,0,NA,NA,NA,NA,NA,"write letters to politicians, representatives and elected officials"
63,student,33,0,NA,NA,NA,NA,NA,stand in an election
63,student,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
63,student,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
63,student,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
63,student,37,1,4,4,4,2,4,refuse to cooperate with the police and other government agencies
63,student,38,1,3,1,2,3,4,refuse to work (strike)
63,student,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
63,student,40,1,3,1,2,3,4,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
63,student,41,1,3,1,2,3,4,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
63,student,42,1,2,1,3,2,4,refuse to interact with or acknowledge individuals who oppose the cause
63,student,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
63,student,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
63,student,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
63,student,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
63,student,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
63,student,48,0,NA,NA,NA,NA,NA,"disrupt private life of politicians (e.g., protesting outside their home)"
63,student,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
63,student,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
63,student,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
63,student,52,1,3,3,2,2,4,"damage private property (e.g., cars or houses)"
63,student,53,1,4,3,3,1,5,"damage commerical property (e.g., shop windows)"
63,student,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
63,student,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
63,student,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
63,student,57,1,3,2,2,1,4,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
63,student,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
63,student,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
63,student,60,1,4,4,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
63,student,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
63,student,62,1,4,2,3,1,5,blackmail politicians who oppose the cause
63,student,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
63,student,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
63,student,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
63,student,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
63,student,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
63,student,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
63,student,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
63,student,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
63,student,71,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
63,student,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
64,without_degree,1,0,NA,NA,NA,NA,NA,sign or start a petition
64,without_degree,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
64,without_degree,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
64,without_degree,4,1,1,1,1,3,3,hold meetings to inform the public
64,without_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
64,without_degree,6,0,NA,NA,NA,NA,NA,make a public speech
64,without_degree,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
64,without_degree,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
64,without_degree,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
64,without_degree,10,1,1,1,1,3,3,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
64,without_degree,11,1,1,1,1,2,3,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
64,without_degree,12,1,2,2,1,2,3,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
64,without_degree,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
64,without_degree,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
64,without_degree,15,1,3,2,3,2,4,spread misinformation to influence public opinion
64,without_degree,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
64,without_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
64,without_degree,18,0,NA,NA,NA,NA,NA,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
64,without_degree,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
64,without_degree,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
64,without_degree,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
64,without_degree,22,1,3,1,2,3,3,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
64,without_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
64,without_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
64,without_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
64,without_degree,26,0,NA,NA,NA,NA,NA,join or form a political party
64,without_degree,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
64,without_degree,28,0,NA,NA,NA,NA,NA,donate to political parties to make them change their position on an issue
64,without_degree,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
64,without_degree,30,0,NA,NA,NA,NA,NA,donate to charities who support the cause
64,without_degree,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
64,without_degree,32,1,3,2,2,3,3,"write letters to politicians, representatives and elected officials"
64,without_degree,33,0,NA,NA,NA,NA,NA,stand in an election
64,without_degree,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
64,without_degree,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
64,without_degree,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
64,without_degree,37,1,4,2,3,3,3,refuse to cooperate with the police and other government agencies
64,without_degree,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
64,without_degree,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
64,without_degree,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
64,without_degree,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
64,without_degree,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
64,without_degree,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
64,without_degree,44,1,2,1,1,3,3,do not buy goods or services from companies who oppose the cause (consumers' boycott)
64,without_degree,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
64,without_degree,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
64,without_degree,47,1,4,4,4,2,3,"disrupt public services (e.g., shutting down government websites)"
64,without_degree,48,0,NA,NA,NA,NA,NA,"disrupt private life of politicians (e.g., protesting outside their home)"
64,without_degree,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
64,without_degree,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
64,without_degree,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
64,without_degree,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
64,without_degree,53,1,4,4,4,1,5,"damage commerical property (e.g., shop windows)"
64,without_degree,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
64,without_degree,55,1,3,2,2,3,3,mock or insult politicians who oppose the cause
64,without_degree,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
64,without_degree,57,1,3,4,3,3,4,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
64,without_degree,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
64,without_degree,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
64,without_degree,60,1,4,4,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
64,without_degree,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
64,without_degree,62,0,NA,NA,NA,NA,NA,blackmail politicians who oppose the cause
64,without_degree,63,1,3,3,4,1,5,blackmail individuals who oppose the cause
64,without_degree,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
64,without_degree,65,1,4,4,4,1,5,"physically harm oneself (e.g., setting oneself on fire)"
64,without_degree,66,1,4,4,4,2,4,"attack politicians with the intention of harming them (e.g., punching them)"
64,without_degree,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
64,without_degree,68,1,4,4,4,1,4,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
64,without_degree,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
64,without_degree,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
64,without_degree,71,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
64,without_degree,72,1,4,4,4,1,4,"attack members of the public (e.g., by setting off a bomb in a public place)"
65,without_degree,1,1,1,1,1,5,1,sign or start a petition
65,without_degree,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
65,without_degree,3,1,1,1,1,5,1,paste up posters with political messages in places where it is allowed and encouraged
65,without_degree,4,1,1,1,1,4,2,hold meetings to inform the public
65,without_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
65,without_degree,6,0,NA,NA,NA,NA,NA,make a public speech
65,without_degree,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
65,without_degree,8,1,2,1,2,4,3,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
65,without_degree,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
65,without_degree,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
65,without_degree,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
65,without_degree,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
65,without_degree,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
65,without_degree,14,1,4,2,2,2,4,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
65,without_degree,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
65,without_degree,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
65,without_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
65,without_degree,18,1,2,1,1,3,4,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
65,without_degree,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
65,without_degree,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
65,without_degree,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
65,without_degree,22,1,4,1,2,2,4,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
65,without_degree,23,1,4,2,2,2,4,enter and refuse to leave a building (occupation)
65,without_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
65,without_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
